Dataseed	minfreq	base_freq	base_freq_min	base_freq_max	fbtype	exec_max_sample_rate	exec_ignore_low_sr_samples	use_training_form	exec_n_ver_n_task_use_aug_dataset_dir_preprocess	nbands	wintime_steptime_dataset_kwargs	use_full_mfcc	test_operators	ontology	# insts (TRAIN)	# insts (TEST)	class_counts (TRAIN)	class_counts (TEST)	n_features	channel_size	T(entropy,2,0.01,0.4)train_accuracy	T(entropy,2,0.01,0.4)K	T(entropy,2,0.01,0.4)accuracy	T(entropy,2,0.01,0.4)macro_sensitivity	T(entropy,2,0.01,0.4)safe_macro_sensitivity	T(entropy,2,0.01,0.4)safe_macro_specificity	T(entropy,2,0.01,0.4)safe_macro_PPV	T(entropy,2,0.01,0.4)safe_macro_NPV	T(entropy,2,0.01,0.4)safe_macro_F1	T(entropy,2,0.01,0.4)n_nodes	T(entropy,2,0.01,0.4)t	T(entropy,2,0.01,0.4)hash	T(entropy,2,0.01,0.5)train_accuracy	T(entropy,2,0.01,0.5)K	T(entropy,2,0.01,0.5)accuracy	T(entropy,2,0.01,0.5)macro_sensitivity	T(entropy,2,0.01,0.5)safe_macro_sensitivity	T(entropy,2,0.01,0.5)safe_macro_specificity	T(entropy,2,0.01,0.5)safe_macro_PPV	T(entropy,2,0.01,0.5)safe_macro_NPV	T(entropy,2,0.01,0.5)safe_macro_F1	T(entropy,2,0.01,0.5)n_nodes	T(entropy,2,0.01,0.5)t	T(entropy,2,0.01,0.5)hash	T(entropy,2,0.01,0.6)train_accuracy	T(entropy,2,0.01,0.6)K	T(entropy,2,0.01,0.6)accuracy	T(entropy,2,0.01,0.6)macro_sensitivity	T(entropy,2,0.01,0.6)safe_macro_sensitivity	T(entropy,2,0.01,0.6)safe_macro_specificity	T(entropy,2,0.01,0.6)safe_macro_PPV	T(entropy,2,0.01,0.6)safe_macro_NPV	T(entropy,2,0.01,0.6)safe_macro_F1	T(entropy,2,0.01,0.6)n_nodes	T(entropy,2,0.01,0.6)t	T(entropy,2,0.01,0.6)hash	T(entropy,4,0.01,0.4)train_accuracy	T(entropy,4,0.01,0.4)K	T(entropy,4,0.01,0.4)accuracy	T(entropy,4,0.01,0.4)macro_sensitivity	T(entropy,4,0.01,0.4)safe_macro_sensitivity	T(entropy,4,0.01,0.4)safe_macro_specificity	T(entropy,4,0.01,0.4)safe_macro_PPV	T(entropy,4,0.01,0.4)safe_macro_NPV	T(entropy,4,0.01,0.4)safe_macro_F1	T(entropy,4,0.01,0.4)n_nodes	T(entropy,4,0.01,0.4)t	T(entropy,4,0.01,0.4)hash	T(entropy,4,0.01,0.5)train_accuracy	T(entropy,4,0.01,0.5)K	T(entropy,4,0.01,0.5)accuracy	T(entropy,4,0.01,0.5)macro_sensitivity	T(entropy,4,0.01,0.5)safe_macro_sensitivity	T(entropy,4,0.01,0.5)safe_macro_specificity	T(entropy,4,0.01,0.5)safe_macro_PPV	T(entropy,4,0.01,0.5)safe_macro_NPV	T(entropy,4,0.01,0.5)safe_macro_F1	T(entropy,4,0.01,0.5)n_nodes	T(entropy,4,0.01,0.5)t	T(entropy,4,0.01,0.5)hash	T(entropy,4,0.01,0.6)train_accuracy	T(entropy,4,0.01,0.6)K	T(entropy,4,0.01,0.6)accuracy	T(entropy,4,0.01,0.6)macro_sensitivity	T(entropy,4,0.01,0.6)safe_macro_sensitivity	T(entropy,4,0.01,0.6)safe_macro_specificity	T(entropy,4,0.01,0.6)safe_macro_PPV	T(entropy,4,0.01,0.6)safe_macro_NPV	T(entropy,4,0.01,0.6)safe_macro_F1	T(entropy,4,0.01,0.6)n_nodes	T(entropy,4,0.01,0.6)t	T(entropy,4,0.01,0.6)hash	RF(0.7,50,half,all)train_accuracy	RF(0.7,50,half,all)K	RF(0.7,50,half,all)accuracy	RF(0.7,50,half,all)macro_sensitivity	RF(0.7,50,half,all)safe_macro_sensitivity	RF(0.7,50,half,all)safe_macro_specificity	RF(0.7,50,half,all)safe_macro_PPV	RF(0.7,50,half,all)safe_macro_NPV	RF(0.7,50,half,all)safe_macro_F1	RF(0.7,50,half,all)oob_error	RF(0.7,50,half,all)n_nodes	RF(0.7,50,half,all)σ² train_accuracy	RF(0.7,50,half,all)σ² K	RF(0.7,50,half,all)σ² accuracy	RF(0.7,50,half,all)σ² macro_sensitivity	RF(0.7,50,half,all)σ² safe_macro_sensitivity	RF(0.7,50,half,all)σ² safe_macro_specificity	RF(0.7,50,half,all)σ² safe_macro_PPV	RF(0.7,50,half,all)σ² safe_macro_NPV	RF(0.7,50,half,all)σ² safe_macro_F1	RF(0.7,50,half,all)σ² oob_error	RF(0.7,50,half,all)σ² n_nodes	RF(0.7,50,half,all)t	RF(0.7,50,half,all)hash	
10	20.0	autocor	200	700	semitone	8000	true	stump_with_memoization	("c",2,true,"KDD",["NG","Normalize"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	86	22	(43, 43)	(11, 11)	[60]	[(50,)]	95.35	72.73	86.36	86.36	90.91	81.82	83.33	90.0	86.96	13	5.018	8d53613ed12e42b92cdf550dbce3015fa80a112e75e5af05353ff11b0cbb598d	89.53	72.73	86.36	86.36	90.91	81.82	83.33	90.0	86.96	7	0.308	a4d8b6cb54792aed7bf2529a433d607cc6bae7acaf2cc3cff1ff489c8827cd69	81.4	63.64	81.82	81.82	100.0	63.64	73.33	100.0	84.62	3	0.146	692a95b6a4d629ee653159876ff6037605277064c557962f192a0ac882ce5ac8	93.02	63.64	81.82	81.82	81.82	81.82	81.82	81.82	81.82	11	1.275	d86909cd1efcee68c6ff918e481e4e21481b66a7bce11d2b68eb2efedb9e7aee	87.21	63.64	81.82	81.82	81.82	81.82	81.82	81.82	81.82	7	0.308	abbd9a1dbf27cb81a9cda799e7fc37520ff2e7992ff5f5aa8795e8332fd45589	81.4	63.64	81.82	81.82	100.0	63.64	73.33	100.0	84.62	3	0.147	692a95b6a4d629ee653159876ff6037605277064c557962f192a0ac882ce5ac8	99.07	69.09	84.55	84.55	96.36	72.73	77.91	95.56	86.13	17.44	57520.0	0.0	0.25	0.06	0.06	0.25	0.0	0.01	0.37	0.07	0.01	31120.0	417.354	("a7c112a685d51457abee98fef44e7dc87aee864ded8b43f4eece48b1faedca05", "5525213937bbae2bfa9dcf259a1ec1489d9c026fe2b68076a1865d47df21d39c", "cad6cc1ac4bb5c4f1370a947cf9093a6cf1dac7cd5b4bacb73477f0a28cf064b", "20d7ca89a66e741255f33fbbe41a0286d86f16adea9fb6f16d26f8461e9053d0", "8f9f48ce76b28dc9a17d0a3be2e717c97537b72d1dc8ff7502b041cb4875ddf6")	
1	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",2,true,"KDD",["NG","Normalize"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	74	18	(37, 37)	(9, 9)	[60]	[(50,)]	94.59	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	9	24.254	1665530b8233cb703bb83b52998f1bc0ab9bbbb1d73c32e232c1a83be30dd466	94.59	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	9	1.528	1665530b8233cb703bb83b52998f1bc0ab9bbbb1d73c32e232c1a83be30dd466	94.59	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	9	1.495	1665530b8233cb703bb83b52998f1bc0ab9bbbb1d73c32e232c1a83be30dd466	93.24	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	9	1.503	0d8ba245d3d1389d54b0d2a19a2358b9e5e9316704937c14fd696963745968a8	93.24	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	9	1.498	0d8ba245d3d1389d54b0d2a19a2358b9e5e9316704937c14fd696963745968a8	93.24	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	9	1.499	0d8ba245d3d1389d54b0d2a19a2358b9e5e9316704937c14fd696963745968a8	99.73	91.11	95.56	95.56	93.33	97.78	98.0	94.36	95.27	21.08	50120.0	0.0	0.86	0.22	0.22	0.99	0.25	0.2	0.68	0.27	0.01	17920.0	439.964	("3f426ac6c7b495da38278ea345bd09de176b2e5ce6df3edaa31776e2e67b54d5", "ac74e30bf132f934faf75d169a7ee0d9bb8261af369262877fc917b26a29f5b4", "f60366e03ea8e56932056e8a1fe0ad4112935d471d209af5ad2c8dde4cd1b770", "7170f1c3bf3033fcb588a5b7d65e300599e0bacf365b00fe63fd91ed2f917c72", "ed3e4370e1e20be40abcd0466222ce52c4e1004109a292e2518d35bfdee9948b")	
2	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",2,true,"KDD",["NG","Normalize"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	74	18	(37, 37)	(9, 9)	[60]	[(50,)]	98.65	-11.11	44.44	44.44	11.11	77.78	33.33	46.67	16.67	13	7.158	ac8bce7f8e5d0fbce4fd99f84a3de35295eeb8c871cbb215a25f84f194ae5751	85.14	33.33	66.67	66.67	44.44	88.89	80.0	61.54	57.14	3	0.118	c6f5d927ad09b2dfa3ee6830f15212dbb86ec1eaaf5a3c8ec545f7e6781753f7	85.14	33.33	66.67	66.67	44.44	88.89	80.0	61.54	57.14	3	0.114	c6f5d927ad09b2dfa3ee6830f15212dbb86ec1eaaf5a3c8ec545f7e6781753f7	95.95	-11.11	44.44	44.44	11.11	77.78	33.33	46.67	16.67	9	0.894	bd241b39ff139007a11fcb8411f0adffd1152dd94bf59f487416019849ac1de5	85.14	33.33	66.67	66.67	44.44	88.89	80.0	61.54	57.14	3	0.115	c6f5d927ad09b2dfa3ee6830f15212dbb86ec1eaaf5a3c8ec545f7e6781753f7	85.14	33.33	66.67	66.67	44.44	88.89	80.0	61.54	57.14	3	0.113	c6f5d927ad09b2dfa3ee6830f15212dbb86ec1eaaf5a3c8ec545f7e6781753f7	99.46	40.0	70.0	70.0	64.44	75.56	72.62	68.06	68.19	11.89	45600.0	0.01	0.37	0.09	0.09	0.25	0.25	0.13	0.08	0.13	0.07	12600.0	409.321	("cabf74ae58e5caa0b36dadacd6266a84eb6ff1a752df79be3bcf8ee8eb0b27ab", "0ac7b4cf60015f7df68ac7c1f8bcdbd88e976a25b792629d1d44ef9cd99adbb7", "8c505c1c628398721664f74ff3296c6620dab272cbcf81e53a9f200fa8f81188", "f43b62890f75af12199a4b8214430347252b28d3e3d448d12fd51e56d81e5b76", "e6b3053078bb9bf77908e5c34b9eaca21f2f7d936750909e03c4ff5ce6dc7f8f")	
3	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",2,true,"KDD",["NG","Normalize"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	74	18	(37, 37)	(9, 9)	[60]	[(50,)]	93.24	66.67	83.33	83.33	100.0	66.67	75.0	100.0	85.71	11	3.404	a11e907620e53723553f6d8e1b98cab5befc686c28b8a8d08ce0b56471bcdb60	86.49	44.44	72.22	72.22	77.78	66.67	70.0	75.0	73.68	5	0.654	b501f997737c7de7b0a39757a25b68918e057e6e906645ba26ec051a041dd19a	81.08	44.44	72.22	72.22	77.78	66.67	70.0	75.0	73.68	3	0.118	6765b03437935e6df406a3cebe7f56277b720cc1cd5598f134d7fddadfd7dee4	91.89	66.67	83.33	83.33	100.0	66.67	75.0	100.0	85.71	9	0.771	99a450c65b9e3bb4ec0cfbb811ca4d50b7d3e1584443d7eb87dd265ebea0b899	86.49	44.44	72.22	72.22	77.78	66.67	70.0	75.0	73.68	5	0.654	b501f997737c7de7b0a39757a25b68918e057e6e906645ba26ec051a041dd19a	81.08	44.44	72.22	72.22	77.78	66.67	70.0	75.0	73.68	3	0.117	6765b03437935e6df406a3cebe7f56277b720cc1cd5598f134d7fddadfd7dee4	98.92	62.22	81.11	81.11	91.11	71.11	75.82	89.29	82.74	19.46	48720.0	0.01	2.22	0.56	0.56	0.86	0.37	0.31	1.15	0.51	0.1	35320.0	348.867	("9d7b2e10495f51f1b4c4d3fc446116bfd4864db502fe2d98f3ca7c757b575ff5", "8bb71617a7e6fc8441d150495b81e02e07eb3c950f3351dca534f4ded8301cfc", "a993986d01d38a45a39b4b8cc58c68247ffb054c3545f32060d8f0d7d89298be", "e33343c6b773920bcc3638467163d25adcc3f94d324d0a8270e45296b7ae32f8", "bb3b573a6878044ec607ccfd5fc4cf53e4cf5ae145d4d52a07ef541e8e9b5770")	
4	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",2,true,"KDD",["NG","Normalize"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	74	18	(37, 37)	(9, 9)	[60]	[(50,)]	94.59	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	7	4.086	b5ffc24a8fa428168b16e6c89b24f90e3cce07324254437e9c466eec49fc36ff	94.59	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	7	1.317	b5ffc24a8fa428168b16e6c89b24f90e3cce07324254437e9c466eec49fc36ff	94.59	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	7	1.322	b5ffc24a8fa428168b16e6c89b24f90e3cce07324254437e9c466eec49fc36ff	94.59	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	7	1.322	b5ffc24a8fa428168b16e6c89b24f90e3cce07324254437e9c466eec49fc36ff	94.59	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	7	1.325	b5ffc24a8fa428168b16e6c89b24f90e3cce07324254437e9c466eec49fc36ff	94.59	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	7	1.318	b5ffc24a8fa428168b16e6c89b24f90e3cce07324254437e9c466eec49fc36ff	99.19	73.33	86.67	86.67	73.33	100.0	100.0	79.09	84.5	19.46	50280.0	0.03	0.37	0.09	0.09	0.37	0.0	0.0	0.14	0.17	0.12	4520.0	322.93	("730c30f662da3cd4ac5f7e63ff52c97d16a815face89fba343a18b9f81fa92b2", "14438b7897fa011b992dcfc718875905490c60262f925cbe98dd2f84701c3a79", "2759632dac635f4eb6a7eb37ba81259d8bde18f1ac2a45abc75f6e8faa2f3c04", "1833a38782e8b0b55d29af5142a082f4a6007d4a70d3751104d85e688d1ac85a", "5a1edbcaadfbb7089387d9439507e00038c754d6fbecf95bb4c51585594eb3c2")	
5	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",2,true,"KDD",["NG","Normalize"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	74	18	(37, 37)	(9, 9)	[60]	[(50,)]	95.95	44.44	72.22	72.22	66.67	77.78	75.0	70.0	70.59	9	4.598	28b531a13230694ad74b7c53bd211aa0286b53d919fe8db7e0759ae9ccfd803a	95.95	44.44	72.22	72.22	66.67	77.78	75.0	70.0	70.59	9	1.772	28b531a13230694ad74b7c53bd211aa0286b53d919fe8db7e0759ae9ccfd803a	86.49	44.44	72.22	72.22	66.67	77.78	75.0	70.0	70.59	5	0.988	fccb9399ee27411dca5c587ae7bc8a95b781a279072d30809b9f35646d572a3e	93.24	33.33	66.67	66.67	55.56	77.78	71.43	63.64	62.5	9	1.783	c48fb4daa1fc454b6f39631f12a73120c120d44679e16174c8b95c754c1e41ff	93.24	33.33	66.67	66.67	55.56	77.78	71.43	63.64	62.5	9	1.786	c48fb4daa1fc454b6f39631f12a73120c120d44679e16174c8b95c754c1e41ff	86.49	44.44	72.22	72.22	66.67	77.78	75.0	70.0	70.59	5	1.012	fccb9399ee27411dca5c587ae7bc8a95b781a279072d30809b9f35646d572a3e	100.0	51.11	75.56	75.56	60.0	91.11	89.84	69.82	70.91	16.49	47520.0	0.0	0.99	0.25	0.25	0.99	1.48	1.99	0.26	0.3	0.09	4120.0	315.176	("8106bd9fc04bdb7618f7a80a27e21b3acc7a6a16e4923cd728f5981f813a6f8f", "6a4c06dfae1463ec262c56d5aae1764d0505f3f0f9e411ee9accfcc7390e8ef1", "a023c76a6bd74c58913361486d61f089a334415548f94b7c311019f03d4ffb3a", "9757cb6530ea80f6a753ccfe9e6b1fbc97dd9557e920d8050f168b3da4a6a89e", "15ef8b9a5b6a47283b1e513ccbad60a58ab2c08e9d82a45fdf0eb3e3fd520acb")	
6	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",2,true,"KDD",["NG","Normalize"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	74	18	(37, 37)	(9, 9)	[60]	[(50,)]	95.95	55.56	77.78	77.78	77.78	77.78	77.78	77.78	77.78	11	6.283	ad5ebeed95f588dff389e524870550691e404563ec97baca5096d8fca43a07d0	95.95	55.56	77.78	77.78	77.78	77.78	77.78	77.78	77.78	11	2.828	ad5ebeed95f588dff389e524870550691e404563ec97baca5096d8fca43a07d0	93.24	55.56	77.78	77.78	77.78	77.78	77.78	77.78	77.78	9	2.752	39e971c49ccb0d3b85da7c331f5532f7d45649195ad12ee1432b5f1ad9b5eadc	93.24	55.56	77.78	77.78	77.78	77.78	77.78	77.78	77.78	11	2.914	b3a9e293647f22b279413036eff879d8fc1b4fa9419c33bc241ada5523eb9fb0	93.24	55.56	77.78	77.78	77.78	77.78	77.78	77.78	77.78	11	2.835	b3a9e293647f22b279413036eff879d8fc1b4fa9419c33bc241ada5523eb9fb0	93.24	55.56	77.78	77.78	77.78	77.78	77.78	77.78	77.78	9	2.75	39e971c49ccb0d3b85da7c331f5532f7d45649195ad12ee1432b5f1ad9b5eadc	99.19	77.78	88.89	88.89	84.44	93.33	92.78	85.78	88.37	22.97	50080.0	0.01	1.23	0.31	0.31	0.37	0.37	0.44	0.28	0.35	0.28	24520.0	329.548	("da349ad54b44e4c26e8e9e02e02f7b2f33aba8ea88449a7b0e6b8e470be03b51", "74e580e3cee491e6ffae0bc34162f20e1ea8fcc4c6ee1961ebd981d862243d2b", "c5488cbbeb9cef5d0f99dff2b64e0237b703397d22e48eb2e2e59b5452efb392", "e6e14d6b8844f944865ee9ba63997956261878521e5776aadc6b26468b42748a", "8a1d6846f2542d282119216348d42cbd7f4565856e9041c832026dec1551aab0")	
7	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",2,true,"KDD",["NG","Normalize"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	74	18	(37, 37)	(9, 9)	[60]	[(50,)]	93.24	-11.11	44.44	44.44	33.33	55.56	42.86	45.45	37.5	7	2.087	cc709b6912e1af3f80c80412d14ae37edecc780ffe39966cafcd5e8d137bdcba	83.78	22.22	61.11	61.11	77.78	44.44	58.33	66.67	66.67	3	0.126	c94588282c241d1d61ad7eccaaaefed54c62e5e8709ed07123ce52596d6ba8ce	83.78	22.22	61.11	61.11	77.78	44.44	58.33	66.67	66.67	3	0.117	c94588282c241d1d61ad7eccaaaefed54c62e5e8709ed07123ce52596d6ba8ce	93.24	-11.11	44.44	44.44	33.33	55.56	42.86	45.45	37.5	7	1.053	cc709b6912e1af3f80c80412d14ae37edecc780ffe39966cafcd5e8d137bdcba	83.78	22.22	61.11	61.11	77.78	44.44	58.33	66.67	66.67	3	0.128	c94588282c241d1d61ad7eccaaaefed54c62e5e8709ed07123ce52596d6ba8ce	83.78	22.22	61.11	61.11	77.78	44.44	58.33	66.67	66.67	3	0.118	c94588282c241d1d61ad7eccaaaefed54c62e5e8709ed07123ce52596d6ba8ce	98.65	62.22	81.11	81.11	95.56	66.67	74.09	94.29	83.43	14.86	45440.0	0.01	0.37	0.09	0.09	0.37	0.0	0.02	0.61	0.1	0.07	32480.0	318.421	("6a8e904772d497c883455a24c07297e22c9b49c21d71bdc3cccd1ca35287fc3a", "20e0c8c3df3a595eaaf22b9cc565697f7d8dc56dc835a17212b6429301984a95", "3151b702ddb033456cb6a74a7cfd9e1697dcf48ed6bd03baaf1a4df8ec0c6628", "b1a490260677601e6857ea88f27295e3b1d820641af32f3167c391f568788a81", "33d58ef3fc5553c9ac04470a1787e892b5e75b65f95f640f6fc991da76791fdb")	
8	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",2,true,"KDD",["NG","Normalize"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	74	18	(37, 37)	(9, 9)	[60]	[(50,)]	94.59	66.67	83.33	83.33	88.89	77.78	80.0	87.5	84.21	9	4.546	4fbdbd1113acdb39b94b8121147666e713170994bcec30ff2f5a6ccabacbdc8b	94.59	66.67	83.33	83.33	88.89	77.78	80.0	87.5	84.21	9	1.27	4fbdbd1113acdb39b94b8121147666e713170994bcec30ff2f5a6ccabacbdc8b	94.59	66.67	83.33	83.33	88.89	77.78	80.0	87.5	84.21	9	1.268	4fbdbd1113acdb39b94b8121147666e713170994bcec30ff2f5a6ccabacbdc8b	94.59	66.67	83.33	83.33	88.89	77.78	80.0	87.5	84.21	9	1.264	4fbdbd1113acdb39b94b8121147666e713170994bcec30ff2f5a6ccabacbdc8b	94.59	66.67	83.33	83.33	88.89	77.78	80.0	87.5	84.21	9	1.266	4fbdbd1113acdb39b94b8121147666e713170994bcec30ff2f5a6ccabacbdc8b	94.59	66.67	83.33	83.33	88.89	77.78	80.0	87.5	84.21	9	1.275	4fbdbd1113acdb39b94b8121147666e713170994bcec30ff2f5a6ccabacbdc8b	100.0	53.33	76.67	76.67	68.89	84.44	81.75	73.96	74.01	20.81	51160.0	0.0	1.48	0.37	0.37	2.1	0.37	0.21	0.55	0.96	0.06	23880.0	339.741	("ff3852b5cf17fccdc5c1e635e75f9668ab058a74fc1f7c9aed4475bff6c1d2c3", "83469bf29e6683588467097d753e152e6b29369d888210b8780a7dc0f715e25f", "c0985eb56a329247d9dec2c206c4eb909d41c7831fed8550de67cc399bd26608", "2706e4b71b343597d61a65b06c7c36f0f1e30e5bed0c1b480a374769dd24dd03", "b7208064af0eb70bb2d3eac9194cb688ff1c94ef9d65b0d2780e33ae091cbdb9")	
9	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",2,true,"KDD",["NG","Normalize"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	74	18	(37, 37)	(9, 9)	[60]	[(50,)]	98.65	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	11	4.399	5369ca4785e5cd08e08dcef80c0649cab359dddeb0df8285ab5030aaf8bdd23e	90.54	55.56	77.78	77.78	77.78	77.78	77.78	77.78	77.78	7	1.77	b1c2552939a9afb252910cca32cd9366eff7048390fe3807a43d959dc70a4211	85.14	55.56	77.78	77.78	77.78	77.78	77.78	77.78	77.78	5	1.539	9a3ddada830cd11211088b2034132889b6d26eba034e629a943c0f2782e9844d	98.65	66.67	83.33	83.33	66.67	100.0	100.0	75.0	80.0	11	2.375	5369ca4785e5cd08e08dcef80c0649cab359dddeb0df8285ab5030aaf8bdd23e	90.54	55.56	77.78	77.78	77.78	77.78	77.78	77.78	77.78	7	1.772	b1c2552939a9afb252910cca32cd9366eff7048390fe3807a43d959dc70a4211	85.14	55.56	77.78	77.78	77.78	77.78	77.78	77.78	77.78	5	1.544	9a3ddada830cd11211088b2034132889b6d26eba034e629a943c0f2782e9844d	99.19	91.11	95.56	95.56	91.11	100.0	100.0	92.0	95.29	19.73	49040.0	0.01	0.25	0.06	0.06	0.25	0.0	0.0	0.2	0.07	0.01	4280.0	319.365	("b23896cb1a6a54189d2c43084d87976cb83cd9a98f5052b37aa7f58cf0db565e", "fd9507b6a744c359127b96db0d316f36fc6a601a60708f2f4da09d421f9d9a2e", "ce49e46576aab2ba05671e3104a969067a7b995bc27ccf0bc8cf8da82e8be569", "110fb46c18b7bd27ecae92f616dccd9865d0dfd699d70a5cabd5fd78641d5503", "0a194304c929a6e973b1d770127a5eedcea37fc14e060746a52276bff20c6beb")	
10	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",2,true,"KDD",["NG","Normalize"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	74	18	(37, 37)	(9, 9)	[60]	[(50,)]	90.54	77.78	88.89	88.89	88.89	88.89	88.89	88.89	88.89	7	1.732	68279e90aeb59351d2c54cf1a5371a9d86cd0caf4ec22b0e4206c58aa4aca2a5	90.54	77.78	88.89	88.89	88.89	88.89	88.89	88.89	88.89	5	0.969	a8d3718ef24e1055e6e9a101b3b3a4607649c3b10464f1c438aeffbf90346c24	83.78	55.56	77.78	77.78	100.0	55.56	69.23	100.0	81.82	3	0.124	f3d0e0d49b991b071ee224bcaee00011cd3567f9571888054903cdd33cf6e696	90.54	77.78	88.89	88.89	88.89	88.89	88.89	88.89	88.89	5	0.973	a8d3718ef24e1055e6e9a101b3b3a4607649c3b10464f1c438aeffbf90346c24	90.54	77.78	88.89	88.89	88.89	88.89	88.89	88.89	88.89	5	0.971	a8d3718ef24e1055e6e9a101b3b3a4607649c3b10464f1c438aeffbf90346c24	83.78	55.56	77.78	77.78	100.0	55.56	69.23	100.0	81.82	3	0.124	f3d0e0d49b991b071ee224bcaee00011cd3567f9571888054903cdd33cf6e696	99.46	77.78	88.89	88.89	93.33	84.44	85.92	93.06	89.35	15.14	47960.0	0.01	0.62	0.15	0.15	0.37	0.37	0.22	0.41	0.14	0.12	6080.0	338.789	("e86670b338aa57c87e562b88a2da1d07aac8b9687cbbe22ed07268ae1d92b62d", "01c471fa780b01218627cfe31621bb04c96c55b9aa4f8ed06143a29e14b98ff1", "18a6befc49b26cb16265c6cbd4820e64c6f37f0c284eb87fce6e523b0e1e505a", "06ccfe1b869759986cf1b7132a91a444dfa84fc0c0435db2167ce67b35f3fd05", "cc62d3d8e5e4a7684699f6f70d48cc7685eb17eeb67e8e6ded09e1a68745446c")	
1	20.0	fft	200	700	semitone	16000	true	stump_with_memoization	("c",2,true,"KDD",["NG","Normalize"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	74	18	(37, 37)	(9, 9)	[60]	[(50,)]	94.59	77.78	88.89	88.89	100.0	77.78	81.82	100.0	90.0	7	20.651	db4710ea6b912634a3dad324c9a1defcd0a12165054c55711f385c0012a0afc6	87.84	66.67	83.33	83.33	88.89	77.78	80.0	87.5	84.21	3	0.125	cd22ec0e8f0efc8f0ceb33b97ffe0d2e63b3eb4da72c9879cab0ab72afc437bc	87.84	66.67	83.33	83.33	88.89	77.78	80.0	87.5	84.21	3	0.122	cd22ec0e8f0efc8f0ceb33b97ffe0d2e63b3eb4da72c9879cab0ab72afc437bc	94.59	77.78	88.89	88.89	100.0	77.78	81.82	100.0	90.0	7	1.169	db4710ea6b912634a3dad324c9a1defcd0a12165054c55711f385c0012a0afc6	87.84	66.67	83.33	83.33	88.89	77.78	80.0	87.5	84.21	3	0.124	cd22ec0e8f0efc8f0ceb33b97ffe0d2e63b3eb4da72c9879cab0ab72afc437bc	87.84	66.67	83.33	83.33	88.89	77.78	80.0	87.5	84.21	3	0.123	cd22ec0e8f0efc8f0ceb33b97ffe0d2e63b3eb4da72c9879cab0ab72afc437bc	98.92	71.11	85.56	85.56	88.89	82.22	83.88	87.98	86.18	15.95	45720.0	0.02	0.99	0.25	0.25	0.0	0.99	0.54	0.02	0.16	0.03	29320.0	341.379	("b48eab9433506975ba9de887c28e714d6e01e32101d65e0bad9a3a33187ccdb7", "413f485ccbfd7c93b9f8f4b37219e735f4834af7669180043348c1e63b176987", "9a9869bc9b69f665abd666681d96d07227bf0a0747019399004eab1d2ef26a16", "1fda68aa0efc4f2cd86e1718c20e6d903f39d0774f02e42aca4ba9ec6fc65323", "64cd41ee2b7b2822f3b8f10406a25ca9a32ce144b468c0a99adb3d43985984af")	
