Dataseed	minfreq	base_freq	base_freq_min	base_freq_max	fbtype	exec_max_sample_rate	exec_ignore_low_sr_samples	use_training_form	exec_n_ver_n_task_use_aug_dataset_dir_preprocess	nbands	wintime_steptime_dataset_kwargs	use_full_mfcc	test_operators	ontology	# insts (TRAIN)	# insts (TEST)	class_counts (TRAIN)	class_counts (TEST)	n_features	channel_size	T(entropy,2,0.01,0.4)train_accuracy	T(entropy,2,0.01,0.4)K	T(entropy,2,0.01,0.4)accuracy	T(entropy,2,0.01,0.4)macro_sensitivity	T(entropy,2,0.01,0.4)safe_macro_sensitivity	T(entropy,2,0.01,0.4)safe_macro_specificity	T(entropy,2,0.01,0.4)safe_macro_PPV	T(entropy,2,0.01,0.4)safe_macro_NPV	T(entropy,2,0.01,0.4)safe_macro_F1	T(entropy,2,0.01,0.4)n_nodes	T(entropy,2,0.01,0.4)t	T(entropy,2,0.01,0.4)hash	T(entropy,2,0.01,0.5)train_accuracy	T(entropy,2,0.01,0.5)K	T(entropy,2,0.01,0.5)accuracy	T(entropy,2,0.01,0.5)macro_sensitivity	T(entropy,2,0.01,0.5)safe_macro_sensitivity	T(entropy,2,0.01,0.5)safe_macro_specificity	T(entropy,2,0.01,0.5)safe_macro_PPV	T(entropy,2,0.01,0.5)safe_macro_NPV	T(entropy,2,0.01,0.5)safe_macro_F1	T(entropy,2,0.01,0.5)n_nodes	T(entropy,2,0.01,0.5)t	T(entropy,2,0.01,0.5)hash	T(entropy,2,0.01,0.6)train_accuracy	T(entropy,2,0.01,0.6)K	T(entropy,2,0.01,0.6)accuracy	T(entropy,2,0.01,0.6)macro_sensitivity	T(entropy,2,0.01,0.6)safe_macro_sensitivity	T(entropy,2,0.01,0.6)safe_macro_specificity	T(entropy,2,0.01,0.6)safe_macro_PPV	T(entropy,2,0.01,0.6)safe_macro_NPV	T(entropy,2,0.01,0.6)safe_macro_F1	T(entropy,2,0.01,0.6)n_nodes	T(entropy,2,0.01,0.6)t	T(entropy,2,0.01,0.6)hash	T(entropy,4,0.01,0.4)train_accuracy	T(entropy,4,0.01,0.4)K	T(entropy,4,0.01,0.4)accuracy	T(entropy,4,0.01,0.4)macro_sensitivity	T(entropy,4,0.01,0.4)safe_macro_sensitivity	T(entropy,4,0.01,0.4)safe_macro_specificity	T(entropy,4,0.01,0.4)safe_macro_PPV	T(entropy,4,0.01,0.4)safe_macro_NPV	T(entropy,4,0.01,0.4)safe_macro_F1	T(entropy,4,0.01,0.4)n_nodes	T(entropy,4,0.01,0.4)t	T(entropy,4,0.01,0.4)hash	T(entropy,4,0.01,0.5)train_accuracy	T(entropy,4,0.01,0.5)K	T(entropy,4,0.01,0.5)accuracy	T(entropy,4,0.01,0.5)macro_sensitivity	T(entropy,4,0.01,0.5)safe_macro_sensitivity	T(entropy,4,0.01,0.5)safe_macro_specificity	T(entropy,4,0.01,0.5)safe_macro_PPV	T(entropy,4,0.01,0.5)safe_macro_NPV	T(entropy,4,0.01,0.5)safe_macro_F1	T(entropy,4,0.01,0.5)n_nodes	T(entropy,4,0.01,0.5)t	T(entropy,4,0.01,0.5)hash	T(entropy,4,0.01,0.6)train_accuracy	T(entropy,4,0.01,0.6)K	T(entropy,4,0.01,0.6)accuracy	T(entropy,4,0.01,0.6)macro_sensitivity	T(entropy,4,0.01,0.6)safe_macro_sensitivity	T(entropy,4,0.01,0.6)safe_macro_specificity	T(entropy,4,0.01,0.6)safe_macro_PPV	T(entropy,4,0.01,0.6)safe_macro_NPV	T(entropy,4,0.01,0.6)safe_macro_F1	T(entropy,4,0.01,0.6)n_nodes	T(entropy,4,0.01,0.6)t	T(entropy,4,0.01,0.6)hash	RF(0.7,50,half,all)train_accuracy	RF(0.7,50,half,all)K	RF(0.7,50,half,all)accuracy	RF(0.7,50,half,all)macro_sensitivity	RF(0.7,50,half,all)safe_macro_sensitivity	RF(0.7,50,half,all)safe_macro_specificity	RF(0.7,50,half,all)safe_macro_PPV	RF(0.7,50,half,all)safe_macro_NPV	RF(0.7,50,half,all)safe_macro_F1	RF(0.7,50,half,all)oob_error	RF(0.7,50,half,all)n_nodes	RF(0.7,50,half,all)σ² train_accuracy	RF(0.7,50,half,all)σ² K	RF(0.7,50,half,all)σ² accuracy	RF(0.7,50,half,all)σ² macro_sensitivity	RF(0.7,50,half,all)σ² safe_macro_sensitivity	RF(0.7,50,half,all)σ² safe_macro_specificity	RF(0.7,50,half,all)σ² safe_macro_PPV	RF(0.7,50,half,all)σ² safe_macro_NPV	RF(0.7,50,half,all)σ² safe_macro_F1	RF(0.7,50,half,all)σ² oob_error	RF(0.7,50,half,all)σ² n_nodes	RF(0.7,50,half,all)t	RF(0.7,50,half,all)hash	
6	20	autocor	200	700	semitone	8000	false	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	97.27	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	13	1.059	5d664775c1a696405064910bef9c50f22b5442a0e4dd60bcd025de3e38b9f685	97.27	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	13	1.05	5d664775c1a696405064910bef9c50f22b5442a0e4dd60bcd025de3e38b9f685	89.09	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	7	0.742	4dc477986ebd69c8fa7197ec4046b7853a3192d239b5e74ef73c020fe43861ee	96.36	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	13	1.033	7091e4f92fc8471632fe7ea59e772eba30503159465ab59bc0ee7c9e09d065a9	96.36	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	13	1.053	7091e4f92fc8471632fe7ea59e772eba30503159465ab59bc0ee7c9e09d065a9	89.09	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	7	0.748	4dc477986ebd69c8fa7197ec4046b7853a3192d239b5e74ef73c020fe43861ee	99.82	81.43	90.71	90.71	100.0	81.43	84.41	100.0	91.53	12.73	73840.0	0.0	0.15	0.04	0.04	0.0	0.15	0.08	0.0	0.03	0.05	10080.0	11.23	("0713cb19aaee2df457d28d304434914dd916c219005084a99423e68897603eb5", "02133eef10bbd96e45d6c9720d6afeee9850fb69ef68d654dcae78bde5c67a39", "d311a57f88954fc6b6dd29275ebe83ff6797412e0ed28886a655dd9b175dbc02", "b4d2b7f4170fb91b73c4319cf9d11c86e4dfaa2cb8fb81efd0d9e3fcee6371da", "a0aa4709019b1b771774d9e5e709c9c1ad761c9c5cabf30eab8823d2992f142b")	
7	20	autocor	200	700	semitone	8000	false	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	98.18	78.57	89.29	89.29	78.57	100.0	100.0	82.35	88.0	17	1.335	bc3ed635e30b5f8f4587dcc82d7a6c0350143570ea91c06550b832102ea09a98	98.18	78.57	89.29	89.29	78.57	100.0	100.0	82.35	88.0	17	1.338	bc3ed635e30b5f8f4587dcc82d7a6c0350143570ea91c06550b832102ea09a98	96.36	71.43	85.71	85.71	78.57	92.86	91.67	81.25	84.62	15	1.374	bb9bba3905f3fb5596b43253a3983a2cc91ee981b48a0a8e4a34e6cf58512431	96.36	71.43	85.71	85.71	78.57	92.86	91.67	81.25	84.62	17	1.302	7dd8007b44ea6d11d8e4b141a2eba4ba4cf0c1865dfca70309607c2c45f8dfcd	96.36	71.43	85.71	85.71	78.57	92.86	91.67	81.25	84.62	17	1.339	7dd8007b44ea6d11d8e4b141a2eba4ba4cf0c1865dfca70309607c2c45f8dfcd	96.36	71.43	85.71	85.71	78.57	92.86	91.67	81.25	84.62	15	1.354	bb9bba3905f3fb5596b43253a3983a2cc91ee981b48a0a8e4a34e6cf58512431	100.0	91.43	95.71	95.71	91.43	100.0	100.0	92.33	95.44	12.73	74480.0	0.0	0.36	0.09	0.09	0.36	0.0	0.0	0.27	0.1	0.02	124920.0	13.067	("9647696b4983883d70a0c8127afde7e17e4e8ffe27481f87a24c6c3c8efaa6fe", "7e786c03708adce6a183098a24f833a25c9b4118af1b11b4184a72acc9ea096c", "977ee7c29672886f61c7ca5d39b7c32c93ceb8399d9dc84ad3b7d8ec47c8ab30", "32abd2ea7a38ffe9bb8cee2c71bb24bfc0278d2d29145b98aafc25f31343533f", "fe39bab84c7272f91e2ce4443a3b8a54f21d4ab00a8aa19e56a3fed5da333de3")	
8	20	autocor	200	700	semitone	8000	false	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	98.18	57.14	78.57	78.57	78.57	78.57	78.57	78.57	78.57	13	1.108	b901a50a468d248362d066a1a4ac465fc7525c8b4863974894a8da22702b3a9b	91.82	57.14	78.57	78.57	71.43	85.71	83.33	75.0	76.92	7	0.798	9eff060e0d9ea83c01ed142edda57ea0d62620079e20bf7d0a7137508b0a9546	91.82	57.14	78.57	78.57	71.43	85.71	83.33	75.0	76.92	7	0.787	9eff060e0d9ea83c01ed142edda57ea0d62620079e20bf7d0a7137508b0a9546	97.27	57.14	78.57	78.57	78.57	78.57	78.57	78.57	78.57	13	1.102	a8dea9a3eb016b27668dccdfdd45743fd8211d6aa67156be54f16966bb24df8d	91.82	57.14	78.57	78.57	71.43	85.71	83.33	75.0	76.92	7	0.866	9eff060e0d9ea83c01ed142edda57ea0d62620079e20bf7d0a7137508b0a9546	91.82	57.14	78.57	78.57	71.43	85.71	83.33	75.0	76.92	7	0.785	9eff060e0d9ea83c01ed142edda57ea0d62620079e20bf7d0a7137508b0a9546	100.0	75.71	87.86	87.86	100.0	75.71	80.52	100.0	89.19	11.64	71040.0	0.0	0.15	0.04	0.04	0.0	0.15	0.06	0.0	0.02	0.04	26680.0	10.568	("a42df19c9a5c74c82ec4c5968333640b259a4f488d55950720fa5d67bb805597", "2a583a1e16bbc66735dc1a0fed60aaacef7dba3d8a3120bda85dc9fa247220ed", "79e9bea648d541260dfd737498e8c7df1e765bfe3781421a18cc28aef72e6402", "4f1b7c7789dd2e1ca0a5895b6dd41b13627fa0fd5f97c3a33f704df96024697f", "4056995eeeb54775f43abe6126429a91409379f39739a93d9ccaedc0c538d6da")	
9	20	autocor	200	700	semitone	8000	false	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	99.09	85.71	92.86	92.86	85.71	100.0	100.0	87.5	92.31	21	1.859	9fe842f61d5f9350e696751621c06ac9a41de92efa18ef47c11c3f9cdcea23c4	95.45	78.57	89.29	89.29	85.71	92.86	92.31	86.67	88.89	13	1.512	cce1605eab6743803b0bea0f8cf8b4b5833df1d2a7163d111eec4d5ef657ddee	80.0	64.29	82.14	82.14	92.86	71.43	76.47	90.91	83.87	5	0.527	b030de6e1fa3d88fa63652372b700792e11842c51516d8ff82013a90757699b6	95.45	85.71	92.86	92.86	85.71	100.0	100.0	87.5	92.31	13	1.541	d6904012191cf5a5c0628d1e9775ab29115f5cd29d867679247ff5ff549d70fe	95.45	85.71	92.86	92.86	85.71	100.0	100.0	87.5	92.31	13	1.581	d6904012191cf5a5c0628d1e9775ab29115f5cd29d867679247ff5ff549d70fe	80.0	64.29	82.14	82.14	92.86	71.43	76.47	90.91	83.87	5	0.531	b030de6e1fa3d88fa63652372b700792e11842c51516d8ff82013a90757699b6	100.0	91.43	95.71	95.71	94.29	97.14	97.14	94.48	95.66	14.55	73720.0	0.0	0.36	0.09	0.09	0.1	0.15	0.15	0.1	0.09	0.04	80520.0	12.364	("19c6014e7f4e9db1fa1634213e575a72713258bc13ee678299db4fb40ec93654", "dbc59c860fd0a1bdba279bd67b82e57fe71b665cad25389932787716458d1d58", "e868e3bd5799eb8df1d29ce6354b22bb78fdbd1bd3a8dcea5bad94f26e22be8e", "e5e8b781a73269bedb1d2394a983c9472d540d957dbc577ceab23fe082dc4786", "776bafda9dbbf6714d2e096ea5d0e325eeb2427e8d252764b442bea00a8fe064")	
10	20	autocor	200	700	semitone	8000	false	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	97.27	71.43	85.71	85.71	71.43	100.0	100.0	77.78	83.33	13	1.051	76d3b5a99f7cdb38d8ba9e4c2eb9fb9c74174991863e5342b73888471e096c6b	91.82	57.14	78.57	78.57	57.14	100.0	100.0	70.0	72.73	7	0.771	c00f6199d69ba96341281d7c8a6186dd77f9205408791e590d4b105ea9077b73	91.82	57.14	78.57	78.57	57.14	100.0	100.0	70.0	72.73	7	0.768	c00f6199d69ba96341281d7c8a6186dd77f9205408791e590d4b105ea9077b73	97.27	71.43	85.71	85.71	71.43	100.0	100.0	77.78	83.33	11	0.978	4fba0a5de6f29742b57e58b147b944d802ab1b0051881cfa81bd619ab4cdaa33	91.82	57.14	78.57	78.57	57.14	100.0	100.0	70.0	72.73	7	0.785	c00f6199d69ba96341281d7c8a6186dd77f9205408791e590d4b105ea9077b73	91.82	57.14	78.57	78.57	57.14	100.0	100.0	70.0	72.73	7	0.766	c00f6199d69ba96341281d7c8a6186dd77f9205408791e590d4b105ea9077b73	100.0	92.86	96.43	96.43	92.86	100.0	100.0	93.67	96.18	13.82	73720.0	0.0	0.51	0.13	0.13	0.51	0.0	0.0	0.39	0.15	0.09	14520.0	13.681	("cb34d9dcaa23df1c64ede6e1ff1a8c6dc24d9aee77cbda9d3da2ec7de33dc3bb", "b385d9b31aa74451d8b36163ae908ede108e8f016f026b01608c609882b4c203", "067dcc5b3951c6d9c512717cd118a6888fd6a59f7f9d9a92df56fbf4ce39ba62", "5f21a24a817425ea45401ae148340c79713dbb4ae44557624ed1222bbae0e047", "632215988e821101dbae1597efa7028962e4ed2f32119437a7267abe8fe8603a")	
1	20	fft	300	700	semitone	8000	false	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	97.27	78.57	89.29	89.29	85.71	92.86	92.31	86.67	88.89	13	1.268	c3ba7f8e34c909e4c18dc2704aeda6eabc750cc44dc78a015aa9a78f3790c4cc	92.73	71.43	85.71	85.71	71.43	100.0	100.0	77.78	83.33	7	0.775	3bf8d02d3992150380b0cd97062e715391bbffe36a4b4e89e75316cdbc4bea03	92.73	71.43	85.71	85.71	71.43	100.0	100.0	77.78	83.33	7	0.77	3bf8d02d3992150380b0cd97062e715391bbffe36a4b4e89e75316cdbc4bea03	97.27	85.71	92.86	92.86	85.71	100.0	100.0	87.5	92.31	11	0.981	f22b775b5b732eb63c7baa078ab3d0ac0d3727ae9896186dea2bfbf6bceed830	92.73	71.43	85.71	85.71	71.43	100.0	100.0	77.78	83.33	7	0.784	3bf8d02d3992150380b0cd97062e715391bbffe36a4b4e89e75316cdbc4bea03	92.73	71.43	85.71	85.71	71.43	100.0	100.0	77.78	83.33	7	0.8	3bf8d02d3992150380b0cd97062e715391bbffe36a4b4e89e75316cdbc4bea03	99.64	88.57	94.29	94.29	88.57	100.0	100.0	89.83	93.9	12.36	67200.0	0.0	0.15	0.04	0.04	0.15	0.0	0.0	0.1	0.05	0.01	10400.0	12.956	("a679d0a791a5e1e2fa33b76d92c5cd893bb674df686f7da0e9145829e2a0752b", "bf2b4bab8a713571b12bb5a642bb7c5733a51d532946c252ef7ae9480b5e16d2", "484f8c14517b887e199b88ae770fb2d4ed37fa752549298f78bb25c841816ca6", "0e9667db3dad23c283ea723aee8d07169c0b10978c6b561f52398d4be111d592", "62f4e55d8c7d7959d04bd541bdd260ee5d739ded7058d88f94cbde4eba8d19cc")	
2	20	fft	300	700	semitone	8000	false	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	99.09	78.57	89.29	89.29	100.0	78.57	82.35	100.0	90.32	15	1.107	bf181dfb90b309d0af1db3ade3c1c99ddcea665a67e45542acb622611a171fce	99.09	78.57	89.29	89.29	100.0	78.57	82.35	100.0	90.32	15	1.06	bf181dfb90b309d0af1db3ade3c1c99ddcea665a67e45542acb622611a171fce	90.91	71.43	85.71	85.71	85.71	85.71	85.71	85.71	85.71	7	0.662	08daf2bae8658d1c28babc00dad15ba6f565554d34e8dbcb6f3443beddebc410	99.09	78.57	89.29	89.29	100.0	78.57	82.35	100.0	90.32	13	0.975	e150397ea26779f36c67767fe17e423d4fea29e5b8f7228548e1230a2996dfc0	99.09	78.57	89.29	89.29	100.0	78.57	82.35	100.0	90.32	13	0.989	e150397ea26779f36c67767fe17e423d4fea29e5b8f7228548e1230a2996dfc0	90.91	71.43	85.71	85.71	85.71	85.71	85.71	85.71	85.71	7	0.725	08daf2bae8658d1c28babc00dad15ba6f565554d34e8dbcb6f3443beddebc410	100.0	70.0	85.0	85.0	91.43	78.57	81.0	90.26	85.89	10.73	68000.0	0.0	0.1	0.03	0.03	0.1	0.0	0.0	0.1	0.03	0.01	11400.0	13.381	("c120f7d5e149ad42d4e62f6dd051de0f3acc92de5590680e27b28a7e3977a7f5", "8bea9db718411599d174e09c3a0b88fa857d3a984567c0bc9dd28be88b6daaf0", "b9b6445c953b1843429ae67adf23f6c79f68bb3450c51940d3eef962ee8011a4", "1f38eb96a16ed32df82cc73d61fbde6aa1961ea36c28eaae5f664545111218a9", "62f81f54feeac17c62eebed6bbbae4b8ed47b7b94a3aeed404bfb860197ec6c2")	
3	20	fft	300	700	semitone	8000	false	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	97.27	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	11	1.212	bb185159df28db8d2329770bea5b97ef3dac07ce986e6a48aaea8c2466f41d34	97.27	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	11	1.21	bb185159df28db8d2329770bea5b97ef3dac07ce986e6a48aaea8c2466f41d34	82.73	64.29	82.14	82.14	100.0	64.29	73.68	100.0	84.85	5	0.481	23764991201d5a2deced25dd6b079cda12b72bcac1b6b6c37544ae0e294e1127	97.27	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	11	1.161	bb185159df28db8d2329770bea5b97ef3dac07ce986e6a48aaea8c2466f41d34	97.27	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	11	1.183	bb185159df28db8d2329770bea5b97ef3dac07ce986e6a48aaea8c2466f41d34	82.73	64.29	82.14	82.14	100.0	64.29	73.68	100.0	84.85	5	0.539	23764991201d5a2deced25dd6b079cda12b72bcac1b6b6c37544ae0e294e1127	99.64	74.29	87.14	87.14	90.0	84.29	85.29	89.64	87.48	11.45	66480.0	0.0	0.92	0.23	0.23	0.41	0.36	0.28	0.43	0.21	0.02	14920.0	11.606	("9c7730c98957887bb298f28d18e31ba6b7936aa60ddd26452fd0d07be643f7e3", "20d3d62aed7476c3a53e2aa69e8a6285dfa94f4546c2eeb5c35518e263507f56", "7a77cfb2f8ccc1cea24ecd81c005f6cc39b76bb9f69247bc853c93718b589063", "71cdfebd6d10fa1660deca3981ef907e91299e8622adc8a8e6c3224ec9470ed5", "822b571f51466ae01a22584ab8dea5d20dd3a84569818cdad0b090a991bf3800")	
4	20	fft	300	700	semitone	8000	false	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	95.45	64.29	82.14	82.14	92.86	71.43	76.47	90.91	83.87	9	0.967	ecdd357975461117990d534cfd16c01a73c84007f0c92a96c699f7c149be650a	91.82	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	7	0.793	8c18ebfb5405c34c8bee70ee1ba20466480682b9f00ed19790b2516fced68f11	91.82	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	7	0.789	8c18ebfb5405c34c8bee70ee1ba20466480682b9f00ed19790b2516fced68f11	95.45	64.29	82.14	82.14	92.86	71.43	76.47	90.91	83.87	9	0.944	ecdd357975461117990d534cfd16c01a73c84007f0c92a96c699f7c149be650a	91.82	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	7	0.791	8c18ebfb5405c34c8bee70ee1ba20466480682b9f00ed19790b2516fced68f11	91.82	78.57	89.29	89.29	92.86	85.71	86.67	92.31	89.66	7	0.747	8c18ebfb5405c34c8bee70ee1ba20466480682b9f00ed19790b2516fced68f11	99.64	81.43	90.71	90.71	94.29	87.14	88.27	94.26	91.01	12.0	71320.0	0.0	1.43	0.36	0.36	0.61	0.61	0.43	0.62	0.34	0.03	4320.0	12.429	("1e1ac78b4343aad9975c5ed4769761be416e3eb34a7887f80008243b5e1ebe50", "c00ead358f827a03a84eae16eabfc5c688b858cde15ed1c74ee7e899143827dc", "6193a0fd9c87582a7d49624588fca1535b25a5ccf662a8cceef6116e7ecc879b", "729a3eecb565de75daef17e645df817b4aed555b465250e5dc8a79294db39b4d", "b2718c32ec828ab87d3a6cd2bbd252bae90cb7d2dbb66f174fae62b1d1d3fa0c")	
5	20	fft	300	700	semitone	8000	false	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	97.27	92.86	96.43	96.43	100.0	92.86	93.33	100.0	96.55	17	1.051	5e36a822e5438f7c96d5817f1d868333aeb14ebd337273446cc9e1c50cfe1097	97.27	92.86	96.43	96.43	100.0	92.86	93.33	100.0	96.55	17	1.087	5e36a822e5438f7c96d5817f1d868333aeb14ebd337273446cc9e1c50cfe1097	93.64	85.71	92.86	92.86	100.0	85.71	87.5	100.0	93.33	11	0.948	2b584160e253842db25b35bd3a0d6a779250a072a967f765f4f5fc54d446a464	97.27	92.86	96.43	96.43	100.0	92.86	93.33	100.0	96.55	15	1.042	629eade0b789bc8344dd960dd7a5dc00e2c6c6e7ff4f1defc8c102f11f2fb84d	97.27	92.86	96.43	96.43	100.0	92.86	93.33	100.0	96.55	15	1.066	629eade0b789bc8344dd960dd7a5dc00e2c6c6e7ff4f1defc8c102f11f2fb84d	93.64	85.71	92.86	92.86	100.0	85.71	87.5	100.0	93.33	11	0.935	2b584160e253842db25b35bd3a0d6a779250a072a967f765f4f5fc54d446a464	99.82	77.14	88.57	88.57	95.71	81.43	83.72	95.26	89.28	13.82	72720.0	0.0	0.87	0.22	0.22	0.41	0.15	0.13	0.48	0.21	0.02	6920.0	10.519	("3bfb03b9dc5e59d4ea1b671abc7db8a55ef7b222b3b9fd8a72e9d8780993f6d2", "992655980c1247a93a3655175e0cb29f6072796bc1f4e132ed67b9d43e0469ef", "3c476a77725b5313c9cf685d547856b6cb9ca6f0a116cea3640b4131a56b97ad", "d816b8d089498aa2ebe45b2c74ee7e9ae211840225e4935a22b288f3d31b094d", "31070388e75b31dadbeb91df31b4a2576d4b525898951dcc98534260e38a5d6d")	
6	20	fft	300	700	semitone	8000	false	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	110	28	(55, 55)	(14, 14)	[60]	[(3,)]	97.27	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	13	1.077	5f8a62a438a22288709d4aef4878957f44dd669de4710d6f1c8f6de8c3bb2e23	97.27	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	13	1.056	5f8a62a438a22288709d4aef4878957f44dd669de4710d6f1c8f6de8c3bb2e23	89.09	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	7	0.692	9f381de1c7fc21fd160d43f480b523e5e21d43bb527b508a252eb169a65efe59	96.36	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	13	1.05	da84541a0a23fad3e86a5df35feeab9c980d12632d998584692e1bc06de6cd6f	96.36	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	13	1.056	da84541a0a23fad3e86a5df35feeab9c980d12632d998584692e1bc06de6cd6f	89.09	64.29	82.14	82.14	85.71	78.57	80.0	84.62	82.76	7	0.742	9f381de1c7fc21fd160d43f480b523e5e21d43bb527b508a252eb169a65efe59	99.82	81.43	90.71	90.71	100.0	81.43	84.41	100.0	91.53	12.36	73800.0	0.0	0.15	0.04	0.04	0.0	0.15	0.08	0.0	0.03	0.06	7200.0	11.299	("acce47546a4d28891a8aa1f02823d8c929791e95ecf7d7ad08d2332ae54c8440", "cba742edd277de81c02df328c34cf7982d4ff442b8651eedb52b10f25f198335", "80682b0ededcdddc1ae75160d56828e920961ad59ab96c9330ef1182829fe8fe", "c1194ccad86020d072fb94c02daeafd77f91533652726c49390d523e85538f8e", "e60603d9ef03c17660f22804124a6b773ce5c9c755ff63230b13cedccea21184")	
