	Dataseed	n_task	aug	n_version	dataset_kwargs	Model	accuracy	Model_id
2104	4	2	1	3	75	RF(100,half,all)	85.45	7
2105	4	2	1	3	75	RF(50,half,all)	84.55	6
2106	4	2	1	3	75	T(,2,0.01,0.2)	81.82	4
2107	4	2	1	3	75	T(,4,0.01,0.2)	86.36	5
2108	4	2	1	3	75	T(entropy,2,0.01,0.2)	72.73	0
2109	4	2	1	3	75	T(entropy,2,0.01,0.6)	77.27	1
2110	4	2	1	3	75	T(entropy,4,0.01,0.2)	77.27	2
2111	4	2	1	3	75	T(entropy,4,0.01,0.6)	77.27	3
2112	5	2	1	3	75	RF(100,half,all)	76.36	7
2113	5	2	1	3	75	RF(50,half,all)	75.45	6
2114	5	2	1	3	75	T(,2,0.01,0.2)	59.09	4
2115	5	2	1	3	75	T(,4,0.01,0.2)	59.09	5
2116	5	2	1	3	75	T(entropy,2,0.01,0.2)	72.73	0
2117	5	2	1	3	75	T(entropy,2,0.01,0.6)	77.27	1
2118	5	2	1	3	75	T(entropy,4,0.01,0.2)	72.73	2
2119	5	2	1	3	75	T(entropy,4,0.01,0.6)	77.27	3
2120	6	2	1	3	75	RF(100,half,all)	69.09	7
2121	6	2	1	3	75	RF(50,half,all)	68.18	6
2122	6	2	1	3	75	T(,2,0.01,0.2)	45.45	4
2123	6	2	1	3	75	T(,4,0.01,0.2)	45.45	5
2124	6	2	1	3	75	T(entropy,2,0.01,0.2)	45.45	0
2125	6	2	1	3	75	T(entropy,2,0.01,0.6)	59.09	1
2126	6	2	1	3	75	T(entropy,4,0.01,0.2)	45.45	2
2127	6	2	1	3	75	T(entropy,4,0.01,0.6)	59.09	3
2128	7	2	1	3	75	RF(100,half,all)	77.27	7
2129	7	2	1	3	75	RF(50,half,all)	76.36	6
2130	7	2	1	3	75	T(,2,0.01,0.2)	77.27	4
2131	7	2	1	3	75	T(,4,0.01,0.2)	72.73	5
2132	7	2	1	3	75	T(entropy,2,0.01,0.2)	72.73	0
2133	7	2	1	3	75	T(entropy,2,0.01,0.6)	77.27	1
2134	7	2	1	3	75	T(entropy,4,0.01,0.2)	68.18	2
2135	7	2	1	3	75	T(entropy,4,0.01,0.6)	77.27	3
2136	8	2	1	3	75	RF(100,half,all)	70.91	7
2137	8	2	1	3	75	RF(50,half,all)	67.27	6
2138	8	2	1	3	75	T(,2,0.01,0.2)	59.09	4
2139	8	2	1	3	75	T(,4,0.01,0.2)	63.64	5
2140	8	2	1	3	75	T(entropy,2,0.01,0.2)	68.18	0
2141	8	2	1	3	75	T(entropy,2,0.01,0.6)	59.09	1
2142	8	2	1	3	75	T(entropy,4,0.01,0.2)	68.18	2
2143	8	2	1	3	75	T(entropy,4,0.01,0.6)	59.09	3
2144	9	2	1	3	75	RF(100,half,all)	83.64	7
2145	9	2	1	3	75	RF(50,half,all)	84.55	6
2146	9	2	1	3	75	T(,2,0.01,0.2)	95.45	4
2147	9	2	1	3	75	T(,4,0.01,0.2)	77.27	5
2148	9	2	1	3	75	T(entropy,2,0.01,0.2)	63.64	0
2149	9	2	1	3	75	T(entropy,2,0.01,0.6)	68.18	1
2150	9	2	1	3	75	T(entropy,4,0.01,0.2)	68.18	2
2151	9	2	1	3	75	T(entropy,4,0.01,0.6)	68.18	3
2152	10	2	1	3	75	RF(100,half,all)	82.73	7
2153	10	2	1	3	75	RF(50,half,all)	83.64	6
2154	10	2	1	3	75	T(,2,0.01,0.2)	81.82	4
2155	10	2	1	3	75	T(,4,0.01,0.2)	77.27	5
2156	10	2	1	3	75	T(entropy,2,0.01,0.2)	72.73	0
2157	10	2	1	3	75	T(entropy,2,0.01,0.6)	81.82	1
2158	10	2	1	3	75	T(entropy,4,0.01,0.2)	72.73	2
2159	10	2	1	3	75	T(entropy,4,0.01,0.6)	81.82	3
2160	1	3	1	3	75	RF(100,half,all)	86.36	7
2161	1	3	1	3	75	RF(50,half,all)	86.36	6
2162	1	3	1	3	75	T(,2,0.01,0.2)	59.09	4
2163	1	3	1	3	75	T(,4,0.01,0.2)	59.09	5
2164	1	3	1	3	75	T(entropy,2,0.01,0.2)	68.18	0
2165	1	3	1	3	75	T(entropy,2,0.01,0.6)	45.45	1
2166	1	3	1	3	75	T(entropy,4,0.01,0.2)	77.27	2
2167	1	3	1	3	75	T(entropy,4,0.01,0.6)	45.45	3
2168	2	3	1	3	75	RF(100,half,all)	82.73	7
2169	2	3	1	3	75	RF(50,half,all)	85.45	6
2170	2	3	1	3	75	T(,2,0.01,0.2)	72.73	4
2171	2	3	1	3	75	T(,4,0.01,0.2)	77.27	5
2172	2	3	1	3	75	T(entropy,2,0.01,0.2)	72.73	0
2173	2	3	1	3	75	T(entropy,2,0.01,0.6)	63.64	1
2174	2	3	1	3	75	T(entropy,4,0.01,0.2)	77.27	2
2175	2	3	1	3	75	T(entropy,4,0.01,0.6)	63.64	3
2176	3	3	1	3	75	RF(100,half,all)	83.64	7
2177	3	3	1	3	75	RF(50,half,all)	80.91	6
2178	3	3	1	3	75	T(,2,0.01,0.2)	72.73	4
2179	3	3	1	3	75	T(,4,0.01,0.2)	72.73	5
2180	3	3	1	3	75	T(entropy,2,0.01,0.2)	72.73	0
2181	3	3	1	3	75	T(entropy,2,0.01,0.6)	72.73	1
2182	3	3	1	3	75	T(entropy,4,0.01,0.2)	72.73	2
2183	3	3	1	3	75	T(entropy,4,0.01,0.6)	72.73	3
2184	4	3	1	3	75	RF(100,half,all)	92.73	7
2185	4	3	1	3	75	RF(50,half,all)	89.09	6
2186	4	3	1	3	75	T(,2,0.01,0.2)	72.73	4
2187	4	3	1	3	75	T(,4,0.01,0.2)	72.73	5
2188	4	3	1	3	75	T(entropy,2,0.01,0.2)	72.73	0
2189	4	3	1	3	75	T(entropy,2,0.01,0.6)	68.18	1
2190	4	3	1	3	75	T(entropy,4,0.01,0.2)	72.73	2
2191	4	3	1	3	75	T(entropy,4,0.01,0.6)	68.18	3
2192	5	3	1	3	75	RF(100,half,all)	78.18	7
2193	5	3	1	3	75	RF(50,half,all)	78.18	6
2194	5	3	1	3	75	T(,2,0.01,0.2)	72.73	4
2195	5	3	1	3	75	T(,4,0.01,0.2)	68.18	5
2196	5	3	1	3	75	T(entropy,2,0.01,0.2)	59.09	0
2197	5	3	1	3	75	T(entropy,2,0.01,0.6)	59.09	1
2198	5	3	1	3	75	T(entropy,4,0.01,0.2)	59.09	2
2199	5	3	1	3	75	T(entropy,4,0.01,0.6)	59.09	3
2200	6	3	1	3	75	RF(100,half,all)	84.55	7
2201	6	3	1	3	75	RF(50,half,all)	82.73	6
2202	6	3	1	3	75	T(,2,0.01,0.2)	77.27	4
2203	6	3	1	3	75	T(,4,0.01,0.2)	81.82	5
2204	6	3	1	3	75	T(entropy,2,0.01,0.2)	63.64	0
2205	6	3	1	3	75	T(entropy,2,0.01,0.6)	68.18	1
2206	6	3	1	3	75	T(entropy,4,0.01,0.2)	63.64	2
2207	6	3	1	3	75	T(entropy,4,0.01,0.6)	68.18	3
2208	7	3	1	3	75	RF(100,half,all)	78.18	7
2209	7	3	1	3	75	RF(50,half,all)	76.36	6
2210	7	3	1	3	75	T(,2,0.01,0.2)	63.64	4
2211	7	3	1	3	75	T(,4,0.01,0.2)	63.64	5
2212	7	3	1	3	75	T(entropy,2,0.01,0.2)	59.09	0
2213	7	3	1	3	75	T(entropy,2,0.01,0.6)	59.09	1
2214	7	3	1	3	75	T(entropy,4,0.01,0.2)	59.09	2
2215	7	3	1	3	75	T(entropy,4,0.01,0.6)	59.09	3
2216	8	3	1	3	75	RF(100,half,all)	73.64	7
2217	8	3	1	3	75	RF(50,half,all)	71.82	6
2218	8	3	1	3	75	T(,2,0.01,0.2)	59.09	4
2219	8	3	1	3	75	T(,4,0.01,0.2)	59.09	5
2220	8	3	1	3	75	T(entropy,2,0.01,0.2)	68.18	0
2221	8	3	1	3	75	T(entropy,2,0.01,0.6)	54.55	1
2222	8	3	1	3	75	T(entropy,4,0.01,0.2)	63.64	2
2223	8	3	1	3	75	T(entropy,4,0.01,0.6)	54.55	3
2224	9	3	1	3	75	RF(100,half,all)	82.73	7
2225	9	3	1	3	75	RF(50,half,all)	81.82	6
2226	9	3	1	3	75	T(,2,0.01,0.2)	81.82	4
2227	9	3	1	3	75	T(,4,0.01,0.2)	77.27	5
2228	9	3	1	3	75	T(entropy,2,0.01,0.2)	86.36	0
2229	9	3	1	3	75	T(entropy,2,0.01,0.6)	63.64	1
2230	9	3	1	3	75	T(entropy,4,0.01,0.2)	72.73	2
2231	9	3	1	3	75	T(entropy,4,0.01,0.6)	63.64	3
2232	10	3	1	3	75	RF(100,half,all)	83.64	7
2233	10	3	1	3	75	RF(50,half,all)	80.91	6
2234	10	3	1	3	75	T(,2,0.01,0.2)	59.09	4
2235	10	3	1	3	75	T(,4,0.01,0.2)	59.09	5
2236	10	3	1	3	75	T(entropy,2,0.01,0.2)	59.09	0
2237	10	3	1	3	75	T(entropy,2,0.01,0.6)	68.18	1
2238	10	3	1	3	75	T(entropy,4,0.01,0.2)	59.09	2
2239	10	3	1	3	75	T(entropy,4,0.01,0.6)	68.18	3
2240	1	2	0	3	75	RF(100,half,all)	85.0	7
2241	1	2	0	3	75	RF(50,half,all)	81.67	6
2242	1	2	0	3	75	T(,2,0.01,0.2)	83.33	4
2243	1	2	0	3	75	T(,4,0.01,0.2)	66.67	5
2244	1	2	0	3	75	T(entropy,2,0.01,0.2)	66.67	0
2245	1	2	0	3	75	T(entropy,2,0.01,0.6)	83.33	1
2246	1	2	0	3	75	T(entropy,4,0.01,0.2)	66.67	2
2247	1	2	0	3	75	T(entropy,4,0.01,0.6)	83.33	3
2248	2	2	0	3	75	RF(100,half,all)	73.33	7
2249	2	2	0	3	75	RF(50,half,all)	76.67	6
2250	2	2	0	3	75	T(,2,0.01,0.2)	75.0	4
2251	2	2	0	3	75	T(,4,0.01,0.2)	83.33	5
2252	2	2	0	3	75	T(entropy,2,0.01,0.2)	50.0	0
2253	2	2	0	3	75	T(entropy,2,0.01,0.6)	50.0	1
2254	2	2	0	3	75	T(entropy,4,0.01,0.2)	75.0	2
2255	2	2	0	3	75	T(entropy,4,0.01,0.6)	50.0	3
2256	3	2	0	3	75	RF(100,half,all)	85.0	7
2257	3	2	0	3	75	RF(50,half,all)	88.33	6
2258	3	2	0	3	75	T(,2,0.01,0.2)	83.33	4
2259	3	2	0	3	75	T(,4,0.01,0.2)	83.33	5
2260	3	2	0	3	75	T(entropy,2,0.01,0.2)	83.33	0
2261	3	2	0	3	75	T(entropy,2,0.01,0.6)	83.33	1
2262	3	2	0	3	75	T(entropy,4,0.01,0.2)	66.67	2
2263	3	2	0	3	75	T(entropy,4,0.01,0.6)	83.33	3
2264	4	2	0	3	75	RF(100,half,all)	60.0	7
2265	4	2	0	3	75	RF(50,half,all)	56.67	6
2266	4	2	0	3	75	T(,2,0.01,0.2)	66.67	4
2267	4	2	0	3	75	T(,4,0.01,0.2)	75.0	5
2268	4	2	0	3	75	T(entropy,2,0.01,0.2)	75.0	0
2269	4	2	0	3	75	T(entropy,2,0.01,0.6)	75.0	1
2270	4	2	0	3	75	T(entropy,4,0.01,0.2)	75.0	2
2271	4	2	0	3	75	T(entropy,4,0.01,0.6)	75.0	3
2272	5	2	0	3	75	RF(100,half,all)	76.67	7
2273	5	2	0	3	75	RF(50,half,all)	73.33	6
2274	5	2	0	3	75	T(,2,0.01,0.2)	50.0	4
2275	5	2	0	3	75	T(,4,0.01,0.2)	50.0	5
2276	5	2	0	3	75	T(entropy,2,0.01,0.2)	58.33	0
2277	5	2	0	3	75	T(entropy,2,0.01,0.6)	75.0	1
2278	5	2	0	3	75	T(entropy,4,0.01,0.2)	58.33	2
2279	5	2	0	3	75	T(entropy,4,0.01,0.6)	75.0	3
2280	6	2	0	3	75	RF(100,half,all)	63.33	7
2281	6	2	0	3	75	RF(50,half,all)	63.33	6
2282	6	2	0	3	75	T(,2,0.01,0.2)	58.33	4
2283	6	2	0	3	75	T(,4,0.01,0.2)	41.67	5
2284	6	2	0	3	75	T(entropy,2,0.01,0.2)	75.0	0
2285	6	2	0	3	75	T(entropy,2,0.01,0.6)	58.33	1
2286	6	2	0	3	75	T(entropy,4,0.01,0.2)	41.67	2
2287	6	2	0	3	75	T(entropy,4,0.01,0.6)	58.33	3
2288	7	2	0	3	75	RF(100,half,all)	66.67	7
2289	7	2	0	3	75	RF(50,half,all)	68.33	6
2290	7	2	0	3	75	T(,2,0.01,0.2)	58.33	4
2291	7	2	0	3	75	T(,4,0.01,0.2)	66.67	5
2292	7	2	0	3	75	T(entropy,2,0.01,0.2)	66.67	0
2293	7	2	0	3	75	T(entropy,2,0.01,0.6)	75.0	1
2294	7	2	0	3	75	T(entropy,4,0.01,0.2)	66.67	2
2295	7	2	0	3	75	T(entropy,4,0.01,0.6)	75.0	3
2296	8	2	0	3	75	RF(100,half,all)	65.0	7
2297	8	2	0	3	75	RF(50,half,all)	65.0	6
2298	8	2	0	3	75	T(,2,0.01,0.2)	58.33	4
2299	8	2	0	3	75	T(,4,0.01,0.2)	50.0	5
2300	8	2	0	3	75	T(entropy,2,0.01,0.2)	50.0	0
2301	8	2	0	3	75	T(entropy,2,0.01,0.6)	83.33	1
2302	8	2	0	3	75	T(entropy,4,0.01,0.2)	50.0	2
2303	8	2	0	3	75	T(entropy,4,0.01,0.6)	83.33	3
2304	9	2	0	3	75	RF(100,half,all)	73.33	7
2305	9	2	0	3	75	RF(50,half,all)	73.33	6
2306	9	2	0	3	75	T(,2,0.01,0.2)	83.33	4
2307	9	2	0	3	75	T(,4,0.01,0.2)	75.0	5
2308	9	2	0	3	75	T(entropy,2,0.01,0.2)	83.33	0
2309	9	2	0	3	75	T(entropy,2,0.01,0.6)	83.33	1
2310	9	2	0	3	75	T(entropy,4,0.01,0.2)	83.33	2
2311	9	2	0	3	75	T(entropy,4,0.01,0.6)	83.33	3
2312	10	2	0	3	75	RF(100,half,all)	75.0	7
2313	10	2	0	3	75	RF(50,half,all)	68.33	6
2314	10	2	0	3	75	T(,2,0.01,0.2)	75.0	4
2315	10	2	0	3	75	T(,4,0.01,0.2)	66.67	5
2316	10	2	0	3	75	T(entropy,2,0.01,0.2)	58.33	0
2317	10	2	0	3	75	T(entropy,2,0.01,0.6)	66.67	1
2318	10	2	0	3	75	T(entropy,4,0.01,0.2)	66.67	2
2319	10	2	0	3	75	T(entropy,4,0.01,0.6)	66.67	3
2320	1	3	0	3	75	RF(100,half,all)	60.0	7
2321	1	3	0	3	75	RF(50,half,all)	55.0	6
2322	1	3	0	3	75	T(,2,0.01,0.2)	62.5	4
2323	1	3	0	3	75	T(,4,0.01,0.2)	62.5	5
2324	1	3	0	3	75	T(entropy,2,0.01,0.2)	62.5	0
2325	1	3	0	3	75	T(entropy,2,0.01,0.6)	62.5	1
2326	1	3	0	3	75	T(entropy,4,0.01,0.2)	62.5	2
2327	1	3	0	3	75	T(entropy,4,0.01,0.6)	62.5	3
2328	2	3	0	3	75	RF(100,half,all)	50.0	7
2329	2	3	0	3	75	RF(50,half,all)	55.0	6
2330	2	3	0	3	75	T(,2,0.01,0.2)	37.5	4
2331	2	3	0	3	75	T(,4,0.01,0.2)	37.5	5
2332	2	3	0	3	75	T(entropy,2,0.01,0.2)	37.5	0
2333	2	3	0	3	75	T(entropy,2,0.01,0.6)	62.5	1
2334	2	3	0	3	75	T(entropy,4,0.01,0.2)	37.5	2
2335	2	3	0	3	75	T(entropy,4,0.01,0.6)	62.5	3
2336	3	3	0	3	75	RF(100,half,all)	50.0	7
2337	3	3	0	3	75	RF(50,half,all)	57.5	6
2338	3	3	0	3	75	T(,2,0.01,0.2)	62.5	4
2339	3	3	0	3	75	T(,4,0.01,0.2)	62.5	5
2340	3	3	0	3	75	T(entropy,2,0.01,0.2)	75.0	0
2341	3	3	0	3	75	T(entropy,2,0.01,0.6)	62.5	1
2342	3	3	0	3	75	T(entropy,4,0.01,0.2)	62.5	2
2343	3	3	0	3	75	T(entropy,4,0.01,0.6)	62.5	3
2344	4	3	0	3	75	RF(100,half,all)	60.0	7
2345	4	3	0	3	75	RF(50,half,all)	60.0	6
2346	4	3	0	3	75	T(,2,0.01,0.2)	50.0	4
2347	4	3	0	3	75	T(,4,0.01,0.2)	37.5	5
2348	4	3	0	3	75	T(entropy,2,0.01,0.2)	37.5	0
2349	4	3	0	3	75	T(entropy,2,0.01,0.6)	62.5	1
2350	4	3	0	3	75	T(entropy,4,0.01,0.2)	37.5	2
2351	4	3	0	3	75	T(entropy,4,0.01,0.6)	62.5	3
2352	5	3	0	3	75	RF(100,half,all)	55.0	7
2353	5	3	0	3	75	RF(50,half,all)	57.5	6
2354	5	3	0	3	75	T(,2,0.01,0.2)	50.0	4
2355	5	3	0	3	75	T(,4,0.01,0.2)	50.0	5
2356	5	3	0	3	75	T(entropy,2,0.01,0.2)	50.0	0
2357	5	3	0	3	75	T(entropy,2,0.01,0.6)	50.0	1
2358	5	3	0	3	75	T(entropy,4,0.01,0.2)	50.0	2
2359	5	3	0	3	75	T(entropy,4,0.01,0.6)	50.0	3
2360	6	3	0	3	75	RF(100,half,all)	60.0	7
2361	6	3	0	3	75	RF(50,half,all)	50.0	6
2362	6	3	0	3	75	T(,2,0.01,0.2)	25.0	4
2363	6	3	0	3	75	T(,4,0.01,0.2)	37.5	5
2364	6	3	0	3	75	T(entropy,2,0.01,0.2)	25.0	0
2365	6	3	0	3	75	T(entropy,2,0.01,0.6)	50.0	1
2366	6	3	0	3	75	T(entropy,4,0.01,0.2)	37.5	2
2367	6	3	0	3	75	T(entropy,4,0.01,0.6)	50.0	3
2368	7	3	0	3	75	RF(100,half,all)	67.5	7
2369	7	3	0	3	75	RF(50,half,all)	57.5	6
2370	7	3	0	3	75	T(,2,0.01,0.2)	87.5	4
2371	7	3	0	3	75	T(,4,0.01,0.2)	50.0	5
2372	7	3	0	3	75	T(entropy,2,0.01,0.2)	87.5	0
2373	7	3	0	3	75	T(entropy,2,0.01,0.6)	62.5	1
2374	7	3	0	3	75	T(entropy,4,0.01,0.2)	50.0	2
2375	7	3	0	3	75	T(entropy,4,0.01,0.6)	62.5	3
2376	8	3	0	3	75	RF(100,half,all)	80.0	7
2377	8	3	0	3	75	RF(50,half,all)	77.5	6
2378	8	3	0	3	75	T(,2,0.01,0.2)	62.5	4
2379	8	3	0	3	75	T(,4,0.01,0.2)	87.5	5
2380	8	3	0	3	75	T(entropy,2,0.01,0.2)	62.5	0
2381	8	3	0	3	75	T(entropy,2,0.01,0.6)	62.5	1
2382	8	3	0	3	75	T(entropy,4,0.01,0.2)	87.5	2
2383	8	3	0	3	75	T(entropy,4,0.01,0.6)	62.5	3
2384	9	3	0	3	75	RF(100,half,all)	47.5	7
2385	9	3	0	3	75	RF(50,half,all)	42.5	6
2386	9	3	0	3	75	T(,2,0.01,0.2)	25.0	4
2387	9	3	0	3	75	T(,4,0.01,0.2)	50.0	5
2388	9	3	0	3	75	T(entropy,2,0.01,0.2)	50.0	0
2389	9	3	0	3	75	T(entropy,2,0.01,0.6)	50.0	1
2390	9	3	0	3	75	T(entropy,4,0.01,0.2)	50.0	2
2391	9	3	0	3	75	T(entropy,4,0.01,0.6)	50.0	3
2392	10	3	0	3	75	RF(100,half,all)	45.0	7
2393	10	3	0	3	75	RF(50,half,all)	37.5	6
2394	10	3	0	3	75	T(,2,0.01,0.2)	25.0	4
2395	10	3	0	3	75	T(,4,0.01,0.2)	25.0	5
2396	10	3	0	3	75	T(entropy,2,0.01,0.2)	25.0	0
2397	10	3	0	3	75	T(entropy,2,0.01,0.6)	25.0	1
2398	10	3	0	3	75	T(entropy,4,0.01,0.2)	25.0	2
2399	10	3	0	3	75	T(entropy,4,0.01,0.6)	25.0	3
2400	1	1	0	1	50	RF(100,half,all)	78.57	7
2401	1	1	0	1	50	RF(50,half,all)	77.14	6
2402	1	1	0	1	50	T(,2,0.01,0.2)	51.79	4
2403	1	1	0	1	50	T(,4,0.01,0.2)	60.71	5
2404	1	1	0	1	50	T(entropy,2,0.01,0.2)	66.07	0
2405	1	1	0	1	50	T(entropy,2,0.01,0.6)	66.07	1
2406	1	1	0	1	50	T(entropy,4,0.01,0.2)	64.29	2
2407	1	1	0	1	50	T(entropy,4,0.01,0.6)	66.07	3
2408	2	1	0	1	50	RF(100,half,all)	65.0	7
2409	2	1	0	1	50	RF(50,half,all)	64.64	6
2410	2	1	0	1	50	T(,2,0.01,0.2)	50.0	4
2411	2	1	0	1	50	T(,4,0.01,0.2)	46.43	5
2412	2	1	0	1	50	T(entropy,2,0.01,0.2)	60.71	0
2413	2	1	0	1	50	T(entropy,2,0.01,0.6)	62.5	1
2414	2	1	0	1	50	T(entropy,4,0.01,0.2)	57.14	2
2415	2	1	0	1	50	T(entropy,4,0.01,0.6)	62.5	3
2416	3	1	0	1	50	RF(100,half,all)	67.5	7
2417	3	1	0	1	50	RF(50,half,all)	68.57	6
2418	3	1	0	1	50	T(,2,0.01,0.2)	66.07	4
2419	3	1	0	1	50	T(,4,0.01,0.2)	69.64	5
2420	3	1	0	1	50	T(entropy,2,0.01,0.2)	57.14	0
2421	3	1	0	1	50	T(entropy,2,0.01,0.6)	66.07	1
2422	3	1	0	1	50	T(entropy,4,0.01,0.2)	58.93	2
2423	3	1	0	1	50	T(entropy,4,0.01,0.6)	66.07	3
2424	4	1	0	1	50	RF(100,half,all)	71.07	7
2425	4	1	0	1	50	RF(50,half,all)	69.64	6
2426	4	1	0	1	50	T(,2,0.01,0.2)	57.14	4
2427	4	1	0	1	50	T(,4,0.01,0.2)	57.14	5
2428	4	1	0	1	50	T(entropy,2,0.01,0.2)	64.29	0
2429	4	1	0	1	50	T(entropy,2,0.01,0.6)	62.5	1
2430	4	1	0	1	50	T(entropy,4,0.01,0.2)	60.71	2
2431	4	1	0	1	50	T(entropy,4,0.01,0.6)	62.5	3
2432	5	1	0	1	50	RF(100,half,all)	73.21	7
2433	5	1	0	1	50	RF(50,half,all)	73.57	6
2434	5	1	0	1	50	T(,2,0.01,0.2)	53.57	4
2435	5	1	0	1	50	T(,4,0.01,0.2)	57.14	5
2436	5	1	0	1	50	T(entropy,2,0.01,0.2)	55.36	0
2437	5	1	0	1	50	T(entropy,2,0.01,0.6)	60.71	1
2438	5	1	0	1	50	T(entropy,4,0.01,0.2)	60.71	2
2439	5	1	0	1	50	T(entropy,4,0.01,0.6)	60.71	3
2440	6	1	0	1	50	RF(100,half,all)	76.07	7
2441	6	1	0	1	50	RF(50,half,all)	74.64	6
2442	6	1	0	1	50	T(,2,0.01,0.2)	69.64	4
2443	6	1	0	1	50	T(,4,0.01,0.2)	69.64	5
2444	6	1	0	1	50	T(entropy,2,0.01,0.2)	73.21	0
2445	6	1	0	1	50	T(entropy,2,0.01,0.6)	73.21	1
2446	6	1	0	1	50	T(entropy,4,0.01,0.2)	73.21	2
2447	6	1	0	1	50	T(entropy,4,0.01,0.6)	73.21	3
2448	7	1	0	1	50	RF(100,half,all)	75.36	7
2449	7	1	0	1	50	RF(50,half,all)	76.79	6
2450	7	1	0	1	50	T(,2,0.01,0.2)	69.64	4
2451	7	1	0	1	50	T(,4,0.01,0.2)	76.79	5
2452	7	1	0	1	50	T(entropy,2,0.01,0.2)	60.71	0
2453	7	1	0	1	50	T(entropy,2,0.01,0.6)	71.43	1
2454	7	1	0	1	50	T(entropy,4,0.01,0.2)	64.29	2
2455	7	1	0	1	50	T(entropy,4,0.01,0.6)	71.43	3
2456	8	1	0	1	50	RF(100,half,all)	74.29	7
2457	8	1	0	1	50	RF(50,half,all)	73.93	6
2458	8	1	0	1	50	T(,2,0.01,0.2)	62.5	4
2459	8	1	0	1	50	T(,4,0.01,0.2)	62.5	5
2460	8	1	0	1	50	T(entropy,2,0.01,0.2)	64.29	0
2461	8	1	0	1	50	T(entropy,2,0.01,0.6)	66.07	1
2462	8	1	0	1	50	T(entropy,4,0.01,0.2)	64.29	2
2463	8	1	0	1	50	T(entropy,4,0.01,0.6)	66.07	3
2464	9	1	0	1	50	RF(100,half,all)	72.5	7
2465	9	1	0	1	50	RF(50,half,all)	69.64	6
2466	9	1	0	1	50	T(,2,0.01,0.2)	55.36	4
2467	9	1	0	1	50	T(,4,0.01,0.2)	57.14	5
2468	9	1	0	1	50	T(entropy,2,0.01,0.2)	55.36	0
2469	9	1	0	1	50	T(entropy,2,0.01,0.6)	64.29	1
2470	9	1	0	1	50	T(entropy,4,0.01,0.2)	55.36	2
2471	9	1	0	1	50	T(entropy,4,0.01,0.6)	64.29	3
2472	10	1	0	1	50	RF(100,half,all)	80.71	7
2473	10	1	0	1	50	RF(50,half,all)	80.0	6
2474	10	1	0	1	50	T(,2,0.01,0.2)	60.71	4
2475	10	1	0	1	50	T(,4,0.01,0.2)	58.93	5
2476	10	1	0	1	50	T(entropy,2,0.01,0.2)	76.79	0
2477	10	1	0	1	50	T(entropy,2,0.01,0.6)	69.64	1
2478	10	1	0	1	50	T(entropy,4,0.01,0.2)	71.43	2
2479	10	1	0	1	50	T(entropy,4,0.01,0.6)	69.64	3
2480	1	2	1	1	50	RF(100,half,all)	95.45	7
2481	1	2	1	1	50	RF(50,half,all)	92.73	6
2482	1	2	1	1	50	T(,2,0.01,0.2)	77.27	4
2483	1	2	1	1	50	T(,4,0.01,0.2)	77.27	5
2484	1	2	1	1	50	T(entropy,2,0.01,0.2)	68.18	0
2485	1	2	1	1	50	T(entropy,2,0.01,0.6)	90.91	1
2486	1	2	1	1	50	T(entropy,4,0.01,0.2)	77.27	2
2487	1	2	1	1	50	T(entropy,4,0.01,0.6)	90.91	3
2488	2	2	1	1	50	RF(100,half,all)	95.45	7
2489	2	2	1	1	50	RF(50,half,all)	96.36	6
2490	2	2	1	1	50	T(,2,0.01,0.2)	86.36	4
2491	2	2	1	1	50	T(,4,0.01,0.2)	72.73	5
2492	2	2	1	1	50	T(entropy,2,0.01,0.2)	86.36	0
2493	2	2	1	1	50	T(entropy,2,0.01,0.6)	95.45	1
2494	2	2	1	1	50	T(entropy,4,0.01,0.2)	86.36	2
2495	2	2	1	1	50	T(entropy,4,0.01,0.6)	95.45	3
2496	3	2	1	1	50	RF(100,half,all)	85.45	7
2497	3	2	1	1	50	RF(50,half,all)	84.55	6
2498	3	2	1	1	50	T(,2,0.01,0.2)	68.18	4
2499	3	2	1	1	50	T(,4,0.01,0.2)	68.18	5
2500	3	2	1	1	50	T(entropy,2,0.01,0.2)	86.36	0
2501	3	2	1	1	50	T(entropy,2,0.01,0.6)	77.27	1
2502	3	2	1	1	50	T(entropy,4,0.01,0.2)	81.82	2
2503	3	2	1	1	50	T(entropy,4,0.01,0.6)	77.27	3
2504	4	2	1	1	50	RF(100,half,all)	86.36	7
2505	4	2	1	1	50	RF(50,half,all)	88.18	6
2506	4	2	1	1	50	T(,2,0.01,0.2)	72.73	4
2507	4	2	1	1	50	T(,4,0.01,0.2)	72.73	5
2508	4	2	1	1	50	T(entropy,2,0.01,0.2)	72.73	0
2509	4	2	1	1	50	T(entropy,2,0.01,0.6)	77.27	1
2510	4	2	1	1	50	T(entropy,4,0.01,0.2)	72.73	2
2511	4	2	1	1	50	T(entropy,4,0.01,0.6)	77.27	3
2512	5	2	1	1	50	RF(100,half,all)	70.91	7
2513	5	2	1	1	50	RF(50,half,all)	71.82	6
2514	5	2	1	1	50	T(,2,0.01,0.2)	59.09	4
2515	5	2	1	1	50	T(,4,0.01,0.2)	59.09	5
2516	5	2	1	1	50	T(entropy,2,0.01,0.2)	68.18	0
2517	5	2	1	1	50	T(entropy,2,0.01,0.6)	59.09	1
2518	5	2	1	1	50	T(entropy,4,0.01,0.2)	63.64	2
2519	5	2	1	1	50	T(entropy,4,0.01,0.6)	59.09	3
